id,category,created_at,message,rating,is_read,customer_id
500288,APPLICATION,2023-05-21 16:19:02,Synthetic feedback message 289; no real customer data.,4,0,101789
500289,PORTAL,2021-12-17 11:07:02,Synthetic feedback message 290; no real customer data.,5,1,101790
500290,SERVICE,2023-04-13 18:31:30,Synthetic feedback message 291; no real customer data.,1,1,101791
500291,PAYMENT,2024-04-06 22:09:13,Synthetic feedback message 292; no real customer data.,2,1,101792
500292,CLAIM,2024-01-30 02:21:57,Synthetic feedback message 293; no real customer data.,3,0,101793
500293,APPLICATION,2023-03-31 15:44:06,Synthetic feedback message 294; no real customer data.,4,1,101794
500294,PORTAL,2026-04-27 01:18:52,Synthetic feedback message 295; no real customer data.,5,1,101795
500295,SERVICE,2022-02-22 23:52:57,Synthetic feedback message 296; no real customer data.,1,1,101796
500296,PAYMENT,2026-06-27 22:38:17,Synthetic feedback message 297; no real customer data.,2,0,101797
500297,CLAIM,2022-05-03 04:56:47,Synthetic feedback message 298; no real customer data.,3,1,101798
500298,APPLICATION,2024-07-12 23:11:16,Synthetic feedback message 299; no real customer data.,4,1,101799
500299,PORTAL,2025-02-15 07:07:35,Synthetic feedback message 300; no real customer data.,5,1,101800
500300,SERVICE,2022-07-19 03:42:17,Synthetic feedback message 301; no real customer data.,1,0,101801
500301,PAYMENT,2026-02-02 05:58:38,Synthetic feedback message 302; no real customer data.,2,1,101802
500302,CLAIM,2023-11-25 10:09:10,Synthetic feedback message 303; no real customer data.,3,1,101803
500303,APPLICATION,2025-02-21 22:09:00,Synthetic feedback message 304; no real customer data.,4,1,101804
500304,PORTAL,2023-12-20 19:22:37,Synthetic feedback message 305; no real customer data.,5,0,101805
500305,SERVICE,2023-12-31 18:49:32,Synthetic feedback message 306; no real customer data.,1,1,101806
500306,PAYMENT,2022-12-19 01:28:54,Synthetic feedback message 307; no real customer data.,2,1,101807
500307,CLAIM,2023-04-13 20:31:07,Synthetic feedback message 308; no real customer data.,3,1,101808
500308,APPLICATION,2024-08-20 04:52:14,Synthetic feedback message 309; no real customer data.,4,0,101809
500309,PORTAL,2025-08-08 12:22:59,Synthetic feedback message 310; no real customer data.,5,1,101810
500310,SERVICE,2024-07-15 07:50:55,Synthetic feedback message 311; no real customer data.,1,1,101811
500311,PAYMENT,2023-06-21 11:26:26,Synthetic feedback message 312; no real customer data.,2,1,101812
500312,CLAIM,2023-08-11 19:38:13,Synthetic feedback message 313; no real customer data.,3,0,101813
500313,APPLICATION,2023-12-20 03:19:56,Synthetic feedback message 314; no real customer data.,4,1,101814
500314,PORTAL,2025-06-08 21:19:49,Synthetic feedback message 315; no real customer data.,5,1,101815
500315,SERVICE,2023-06-02 20:58:09,Synthetic feedback message 316; no real customer data.,1,1,101816
500316,PAYMENT,2024-09-05 08:17:31,Synthetic feedback message 317; no real customer data.,2,0,101817
500317,CLAIM,2021-11-03 08:11:57,Synthetic feedback message 318; no real customer data.,3,1,101818
500318,APPLICATION,2023-01-22 10:29:22,Synthetic feedback message 319; no real customer data.,4,1,101819
500319,PORTAL,2024-02-21 09:53:05,Synthetic feedback message 320; no real customer data.,5,1,101820
500320,SERVICE,2026-08-11 13:18:34,Synthetic feedback message 321; no real customer data.,1,0,101821
500321,PAYMENT,2025-12-15 02:44:30,Synthetic feedback message 322; no real customer data.,2,1,101822
500322,CLAIM,2024-07-22 14:12:21,Synthetic feedback message 323; no real customer data.,3,1,101823
500323,APPLICATION,2025-10-05 22:40:55,Synthetic feedback message 324; no real customer data.,4,1,101824
500324,PORTAL,2025-11-21 21:29:49,Synthetic feedback message 325; no real customer data.,5,0,101825
500325,SERVICE,2021-12-04 16:11:08,Synthetic feedback message 326; no real customer data.,1,1,101826
500326,PAYMENT,2022-12-10 15:31:53,Synthetic feedback message 327; no real customer data.,2,1,101827
500327,CLAIM,2023-10-25 05:20:26,Synthetic feedback message 328; no real customer data.,3,1,101828
500328,APPLICATION,2024-09-17 23:48:51,Synthetic feedback message 329; no real customer data.,4,0,101829
500329,PORTAL,2021-11-19 08:25:34,Synthetic feedback message 330; no real customer data.,5,1,101830
500330,SERVICE,2024-08-13 06:51:53,Synthetic feedback message 331; no real customer data.,1,1,101831
500331,PAYMENT,2023-06-27 19:04:20,Synthetic feedback message 332; no real customer data.,2,1,101832
500332,CLAIM,2023-04-28 20:03:32,Synthetic feedback message 333; no real customer data.,3,0,101833
500333,APPLICATION,2021-09-27 17:14:35,Synthetic feedback message 334; no real customer data.,4,1,101834
500334,PORTAL,2022-02-03 18:29:46,Synthetic feedback message 335; no real customer data.,5,1,101835
500335,SERVICE,2025-04-22 04:51:38,Synthetic feedback message 336; no real customer data.,1,1,101836
500336,PAYMENT,2026-08-12 17:52:15,Synthetic feedback message 337; no real customer data.,2,0,101837
500337,CLAIM,2023-12-11 22:33:29,Synthetic feedback message 338; no real customer data.,3,1,101838
500338,APPLICATION,2026-02-17 11:43:30,Synthetic feedback message 339; no real customer data.,4,1,101839
500339,PORTAL,2021-10-17 05:25:03,Synthetic feedback message 340; no real customer data.,5,1,101840
500340,SERVICE,2023-11-23 15:47:04,Synthetic feedback message 341; no real customer data.,1,0,101841
500341,PAYMENT,2023-02-04 06:25:58,Synthetic feedback message 342; no real customer data.,2,1,101842
500342,CLAIM,2025-09-03 14:19:20,Synthetic feedback message 343; no real customer data.,3,1,101843
500343,APPLICATION,2025-12-27 07:06:06,Synthetic feedback message 344; no real customer data.,4,1,101844
500344,PORTAL,2024-11-12 13:15:45,Synthetic feedback message 345; no real customer data.,5,0,101845
500345,SERVICE,2022-04-20 18:08:04,Synthetic feedback message 346; no real customer data.,1,1,101846
500346,PAYMENT,2024-08-19 00:52:44,Synthetic feedback message 347; no real customer data.,2,1,101847
500347,CLAIM,2023-09-16 04:44:31,Synthetic feedback message 348; no real customer data.,3,1,101848
500348,APPLICATION,2022-08-04 13:27:27,Synthetic feedback message 349; no real customer data.,4,0,101849
500349,PORTAL,2024-07-24 15:54:07,Synthetic feedback message 350; no real customer data.,5,1,101850
500350,SERVICE,2025-10-21 12:42:44,Synthetic feedback message 351; no real customer data.,1,1,101851
500351,PAYMENT,2022-11-22 11:03:05,Synthetic feedback message 352; no real customer data.,2,1,101852
500352,CLAIM,2026-07-29 11:01:48,Synthetic feedback message 353; no real customer data.,3,0,101853
500353,APPLICATION,2022-11-16 20:55:35,Synthetic feedback message 354; no real customer data.,4,1,101854
500354,PORTAL,2025-01-31 03:34:17,Synthetic feedback message 355; no real customer data.,5,1,101855
500355,SERVICE,2024-12-29 08:47:48,Synthetic feedback message 356; no real customer data.,1,1,101856
500356,PAYMENT,2023-06-08 03:21:13,Synthetic feedback message 357; no real customer data.,2,0,101857
500357,CLAIM,2024-08-18 11:07:47,Synthetic feedback message 358; no real customer data.,3,1,101858
500358,APPLICATION,2023-05-05 20:37:16,Synthetic feedback message 359; no real customer data.,4,1,101859
500359,PORTAL,2022-06-03 14:05:13,Synthetic feedback message 360; no real customer data.,5,1,101860
500360,SERVICE,2023-12-31 20:51:43,Synthetic feedback message 361; no real customer data.,1,0,101861
500361,PAYMENT,2024-03-18 18:18:15,Synthetic feedback message 362; no real customer data.,2,1,101862
500362,CLAIM,2025-01-14 23:18:18,Synthetic feedback message 363; no real customer data.,3,1,101863
500363,APPLICATION,2025-09-08 11:34:02,Synthetic feedback message 364; no real customer data.,4,1,101864
500364,PORTAL,2021-12-27 07:40:48,Synthetic feedback message 365; no real customer data.,5,0,101865
500365,SERVICE,2025-04-14 20:48:02,Synthetic feedback message 366; no real customer data.,1,1,101866
500366,PAYMENT,2021-09-13 12:47:14,Synthetic feedback message 367; no real customer data.,2,1,101867
500367,CLAIM,2022-11-29 19:26:48,Synthetic feedback message 368; no real customer data.,3,1,101868
500368,APPLICATION,2023-08-20 01:21:37,Synthetic feedback message 369; no real customer data.,4,0,101869
500369,PORTAL,2022-04-16 20:07:06,Synthetic feedback message 370; no real customer data.,5,1,101870
500370,SERVICE,2022-03-31 23:03:06,Synthetic feedback message 371; no real customer data.,1,1,101871
500371,PAYMENT,2025-05-16 06:47:30,Synthetic feedback message 372; no real customer data.,2,1,101872
500372,CLAIM,2022-05-04 06:44:49,Synthetic feedback message 373; no real customer data.,3,0,101873
500373,APPLICATION,2023-11-05 20:55:44,Synthetic feedback message 374; no real customer data.,4,1,101874
500374,PORTAL,2026-07-12 20:09:50,Synthetic feedback message 375; no real customer data.,5,1,101875
500375,SERVICE,2023-09-05 10:14:59,Synthetic feedback message 376; no real customer data.,1,1,101876
500376,PAYMENT,2022-10-01 04:51:14,Synthetic feedback message 377; no real customer data.,2,0,101877
500377,CLAIM,2024-03-25 14:21:33,Synthetic feedback message 378; no real customer data.,3,1,101878
500378,APPLICATION,2023-09-20 19:08:45,Synthetic feedback message 379; no real customer data.,4,1,101879
500379,PORTAL,2025-05-14 23:26:44,Synthetic feedback message 380; no real customer data.,5,1,101880
500380,SERVICE,2025-01-23 05:38:31,Synthetic feedback message 381; no real customer data.,1,0,101881
500381,PAYMENT,2023-05-18 12:06:13,Synthetic feedback message 382; no real customer data.,2,1,101882
500382,CLAIM,2021-12-19 13:37:21,Synthetic feedback message 383; no real customer data.,3,1,101883
500383,APPLICATION,2025-03-20 03:05:15,Synthetic feedback message 384; no real customer data.,4,1,101884
500384,PORTAL,2023-09-21 20:01:00,Synthetic feedback message 385; no real customer data.,5,0,101885
500385,SERVICE,2022-11-06 12:26:57,Synthetic feedback message 386; no real customer data.,1,1,101886
500386,PAYMENT,2023-02-09 04:39:14,Synthetic feedback message 387; no real customer data.,2,1,101887
500387,CLAIM,2026-03-23 00:45:57,Synthetic feedback message 388; no real customer data.,3,1,101888
500388,APPLICATION,2022-01-13 20:49:24,Synthetic feedback message 389; no real customer data.,4,0,101889
500389,PORTAL,2022-03-23 18:05:12,Synthetic feedback message 390; no real customer data.,5,1,101890
500390,SERVICE,2022-05-03 16:01:18,Synthetic feedback message 391; no real customer data.,1,1,101891
500391,PAYMENT,2022-11-20 21:10:10,Synthetic feedback message 392; no real customer data.,2,1,101892
500392,CLAIM,2023-11-22 03:04:29,Synthetic feedback message 393; no real customer data.,3,0,101893
500393,APPLICATION,2025-10-28 18:42:04,Synthetic feedback message 394; no real customer data.,4,1,101894
500394,PORTAL,2024-01-19 09:16:30,Synthetic feedback message 395; no real customer data.,5,1,101895
500395,SERVICE,2024-09-07 01:34:37,Synthetic feedback message 396; no real customer data.,1,1,101896
500396,PAYMENT,2025-09-24 05:00:38,Synthetic feedback message 397; no real customer data.,2,0,101897
500397,CLAIM,2023-06-17 06:08:16,Synthetic feedback message 398; no real customer data.,3,1,101898
500398,APPLICATION,2023-06-15 21:32:36,Synthetic feedback message 399; no real customer data.,4,1,101899
500399,PORTAL,2022-05-23 06:34:58,Synthetic feedback message 400; no real customer data.,5,1,101900
500400,SERVICE,2023-11-09 01:00:20,Synthetic feedback message 401; no real customer data.,1,0,101901
500401,PAYMENT,2026-03-28 21:24:29,Synthetic feedback message 402; no real customer data.,2,1,101902
500402,CLAIM,2022-09-01 11:05:14,Synthetic feedback message 403; no real customer data.,3,1,101903
500403,APPLICATION,2026-05-19 07:13:17,Synthetic feedback message 404; no real customer data.,4,1,101904
500404,PORTAL,2023-02-06 16:25:24,Synthetic feedback message 405; no real customer data.,5,0,101905
500405,SERVICE,2023-01-23 18:13:23,Synthetic feedback message 406; no real customer data.,1,1,101906
500406,PAYMENT,2023-04-29 15:18:33,Synthetic feedback message 407; no real customer data.,2,1,101907
500407,CLAIM,2022-03-02 12:49:46,Synthetic feedback message 408; no real customer data.,3,1,101908
500408,APPLICATION,2023-06-19 04:58:55,Synthetic feedback message 409; no real customer data.,4,0,101909
500409,PORTAL,2025-05-05 18:39:03,Synthetic feedback message 410; no real customer data.,5,1,101910
500410,SERVICE,2024-05-22 08:45:42,Synthetic feedback message 411; no real customer data.,1,1,101911
500411,PAYMENT,2024-07-18 00:08:27,Synthetic feedback message 412; no real customer data.,2,1,101912
500412,CLAIM,2023-05-01 06:39:13,Synthetic feedback message 413; no real customer data.,3,0,101913
500413,APPLICATION,2025-08-07 07:24:02,Synthetic feedback message 414; no real customer data.,4,1,101914
500414,PORTAL,2023-04-20 14:49:58,Synthetic feedback message 415; no real customer data.,5,1,101915
500415,SERVICE,2024-10-03 02:12:20,Synthetic feedback message 416; no real customer data.,1,1,101916
500416,PAYMENT,2024-08-19 15:14:15,Synthetic feedback message 417; no real customer data.,2,0,101917
500417,CLAIM,2025-06-09 05:46:02,Synthetic feedback message 418; no real customer data.,3,1,101918
500418,APPLICATION,2025-10-22 01:48:25,Synthetic feedback message 419; no real customer data.,4,1,101919
500419,PORTAL,2023-03-24 01:58:06,Synthetic feedback message 420; no real customer data.,5,1,101920
500420,SERVICE,2022-12-18 18:22:23,Synthetic feedback message 421; no real customer data.,1,0,101921
500421,PAYMENT,2023-06-13 02:06:58,Synthetic feedback message 422; no real customer data.,2,1,101922
500422,CLAIM,2024-02-19 10:48:41,Synthetic feedback message 423; no real customer data.,3,1,101923
500423,APPLICATION,2024-11-12 10:04:18,Synthetic feedback message 424; no real customer data.,4,1,101924
500424,PORTAL,2022-06-30 13:31:08,Synthetic feedback message 425; no real customer data.,5,0,101925
500425,SERVICE,2026-04-17 06:04:50,Synthetic feedback message 426; no real customer data.,1,1,101926
500426,PAYMENT,2026-04-22 17:01:03,Synthetic feedback message 427; no real customer data.,2,1,101927
500427,CLAIM,2026-03-06 14:19:29,Synthetic feedback message 428; no real customer data.,3,1,101928
500428,APPLICATION,2022-03-04 18:26:21,Synthetic feedback message 429; no real customer data.,4,0,101929
500429,PORTAL,2021-11-22 22:08:21,Synthetic feedback message 430; no real customer data.,5,1,101930
500430,SERVICE,2023-01-27 06:06:02,Synthetic feedback message 431; no real customer data.,1,1,101931
500431,PAYMENT,2025-09-02 16:06:58,Synthetic feedback message 432; no real customer data.,2,1,101932
500432,CLAIM,2022-07-16 19:43:33,Synthetic feedback message 433; no real customer data.,3,0,101933
500433,APPLICATION,2022-05-30 20:14:35,Synthetic feedback message 434; no real customer data.,4,1,101934
500434,PORTAL,2023-08-19 12:32:56,Synthetic feedback message 435; no real customer data.,5,1,101935
500435,SERVICE,2022-03-16 21:05:32,Synthetic feedback message 436; no real customer data.,1,1,101936
500436,PAYMENT,2023-01-16 04:01:08,Synthetic feedback message 437; no real customer data.,2,0,101937
500437,CLAIM,2024-01-16 01:39:19,Synthetic feedback message 438; no real customer data.,3,1,101938
500438,APPLICATION,2024-11-17 20:27:20,Synthetic feedback message 439; no real customer data.,4,1,101939
500439,PORTAL,2024-05-01 00:55:15,Synthetic feedback message 440; no real customer data.,5,1,101940
500440,SERVICE,2023-06-22 23:00:16,Synthetic feedback message 441; no real customer data.,1,0,101941
500441,PAYMENT,2021-12-27 19:09:57,Synthetic feedback message 442; no real customer data.,2,1,101942
500442,CLAIM,2022-08-20 21:06:11,Synthetic feedback message 443; no real customer data.,3,1,101943
500443,APPLICATION,2025-10-08 14:47:08,Synthetic feedback message 444; no real customer data.,4,1,101944
500444,PORTAL,2024-11-16 01:26:10,Synthetic feedback message 445; no real customer data.,5,0,101945
500445,SERVICE,2026-01-25 23:21:26,Synthetic feedback message 446; no real customer data.,1,1,101946
