id,affected_count,ai_assisted,check_type,created_at,details,status,summary,total_checked
700207,3,0,REVISION_CLEANUP,2025-01-17 15:13:59,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,232
700208,4,0,APPLICATION,2025-12-25 10:22:15,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,233
700209,5,0,CLAIM,2024-04-13 08:43:50,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,234
700210,6,1,PAYMENT,2022-12-10 03:59:47,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,235
700211,7,0,REVISION_CLEANUP,2024-12-24 10:04:33,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,236
700212,8,0,APPLICATION,2025-08-31 18:46:49,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,237
700213,9,0,CLAIM,2022-08-10 08:09:08,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,238
700214,10,0,PAYMENT,2023-01-12 16:19:50,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,239
700215,11,1,REVISION_CLEANUP,2024-08-20 18:31:19,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,240
700216,12,0,APPLICATION,2023-11-06 20:29:00,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,241
700217,13,0,CLAIM,2021-09-03 12:14:00,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,242
700218,14,0,PAYMENT,2022-12-28 16:17:43,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,243
700219,15,0,REVISION_CLEANUP,2025-12-14 08:41:58,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,244
700220,16,1,APPLICATION,2022-10-30 13:33:08,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,245
700221,0,0,CLAIM,2026-06-21 20:57:57,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,246
700222,1,0,PAYMENT,2022-06-24 23:57:16,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,247
700223,2,0,REVISION_CLEANUP,2023-12-31 09:42:29,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,248
700224,3,0,APPLICATION,2026-03-29 05:31:21,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,249
700225,4,1,CLAIM,2025-09-08 14:34:25,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,250
700226,5,0,PAYMENT,2026-02-24 10:49:23,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,251
700227,6,0,REVISION_CLEANUP,2025-02-12 15:53:45,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,252
700228,7,0,APPLICATION,2024-05-25 10:30:22,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,253
700229,8,0,CLAIM,2025-07-09 17:46:03,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,254
700230,9,1,PAYMENT,2026-01-13 18:03:51,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,255
700231,10,0,REVISION_CLEANUP,2022-06-30 09:14:02,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,256
700232,11,0,APPLICATION,2026-02-13 21:45:47,"{""synthetic"": true, ""batch"": 2}",PARTIAL,Synthetic automated check,257
700233,12,0,CLAIM,2025-02-12 23:47:17,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,258
700234,13,0,PAYMENT,2026-05-14 03:18:37,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,259
700235,14,1,REVISION_CLEANUP,2026-06-20 15:17:40,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,260
700236,15,0,APPLICATION,2022-09-02 12:00:46,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,261
700237,16,0,CLAIM,2025-05-01 07:03:24,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,262
700238,0,0,PAYMENT,2026-02-06 11:37:20,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,263
700239,1,0,REVISION_CLEANUP,2021-12-12 17:51:20,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,264
700240,2,1,APPLICATION,2023-09-24 16:11:13,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,265
700241,3,0,CLAIM,2024-09-29 00:01:33,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,266
700242,4,0,PAYMENT,2023-04-27 01:28:34,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,267
700243,5,0,REVISION_CLEANUP,2024-10-10 15:24:34,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,268
700244,6,0,APPLICATION,2021-11-08 01:25:11,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,269
700245,7,1,CLAIM,2026-03-05 22:11:05,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,270
700246,8,0,PAYMENT,2022-07-26 05:37:44,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,271
700247,9,0,REVISION_CLEANUP,2023-11-08 23:22:35,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,272
700248,10,0,APPLICATION,2024-09-06 02:38:24,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,273
700249,11,0,CLAIM,2022-08-09 16:08:15,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,274
700250,12,1,PAYMENT,2024-04-28 13:30:50,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,275
700251,13,0,REVISION_CLEANUP,2022-03-25 07:46:46,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,276
700252,14,0,APPLICATION,2025-08-08 23:59:34,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,277
700253,15,0,CLAIM,2024-02-05 08:58:55,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,278
700254,16,0,PAYMENT,2025-03-14 16:46:40,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,279
700255,0,1,REVISION_CLEANUP,2022-08-30 03:07:20,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,280
700256,1,0,APPLICATION,2026-01-22 06:33:54,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,281
700257,2,0,CLAIM,2026-06-03 20:53:41,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,282
700258,3,0,PAYMENT,2021-11-06 02:41:07,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,283
700259,4,0,REVISION_CLEANUP,2023-05-11 17:20:53,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,284
700260,5,1,APPLICATION,2024-07-02 23:10:55,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,285
700261,6,0,CLAIM,2026-05-23 16:59:55,"{""synthetic"": true, ""batch"": 2}",PARTIAL,Synthetic automated check,286
700262,7,0,PAYMENT,2023-12-11 10:14:52,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,287
700263,8,0,REVISION_CLEANUP,2025-05-04 22:12:14,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,288
700264,9,0,APPLICATION,2024-06-27 13:23:03,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,289
700265,10,1,CLAIM,2024-07-10 17:41:28,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,290
700266,11,0,PAYMENT,2021-12-09 15:07:29,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,291
700267,12,0,REVISION_CLEANUP,2026-03-14 01:16:39,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,292
700268,13,0,APPLICATION,2024-12-18 12:52:13,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,293
700269,14,0,CLAIM,2022-04-01 00:28:29,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,294
700270,15,1,PAYMENT,2023-06-25 01:57:54,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,295
700271,16,0,REVISION_CLEANUP,2024-08-24 06:54:56,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,296
700272,0,0,APPLICATION,2025-08-04 00:11:51,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,297
700273,1,0,CLAIM,2022-10-25 02:46:40,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,298
700274,2,0,PAYMENT,2022-07-12 14:58:37,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,299
700275,3,1,REVISION_CLEANUP,2025-07-11 03:27:41,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,300
700276,4,0,APPLICATION,2026-01-10 18:49:44,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,301
700277,5,0,CLAIM,2024-08-16 01:10:37,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,302
700278,6,0,PAYMENT,2023-04-06 13:55:01,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,303
700279,7,0,REVISION_CLEANUP,2024-09-01 05:48:31,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,304
700280,8,1,APPLICATION,2026-06-24 12:42:42,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,305
700281,9,0,CLAIM,2024-08-31 16:37:03,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,306
700282,10,0,PAYMENT,2025-09-12 20:31:31,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,307
700283,11,0,REVISION_CLEANUP,2023-03-17 11:42:53,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,308
700284,12,0,APPLICATION,2021-09-09 21:40:08,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,309
700285,13,1,CLAIM,2024-08-06 15:52:47,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,310
700286,14,0,PAYMENT,2022-02-20 22:52:47,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,311
700287,15,0,REVISION_CLEANUP,2025-08-01 18:55:58,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,312
700288,16,0,APPLICATION,2021-11-15 12:33:03,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,313
700289,0,0,CLAIM,2021-12-20 20:35:44,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,314
700290,1,1,PAYMENT,2023-09-26 11:59:05,"{""synthetic"": true, ""batch"": 2}",PARTIAL,Synthetic automated check,315
700291,2,0,REVISION_CLEANUP,2023-07-06 00:06:24,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,316
700292,3,0,APPLICATION,2023-08-10 15:24:57,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,317
700293,4,0,CLAIM,2022-02-25 06:24:27,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,318
700294,5,0,PAYMENT,2026-03-07 14:43:36,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,319
700295,6,1,REVISION_CLEANUP,2021-09-18 21:29:11,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,320
700296,7,0,APPLICATION,2025-06-06 12:58:53,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,321
700297,8,0,CLAIM,2023-09-30 05:20:45,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,322
700298,9,0,PAYMENT,2021-12-16 05:33:13,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,323
700299,10,0,REVISION_CLEANUP,2021-11-13 01:26:30,"{""synthetic"": true, ""batch"": 2}",SUCCESS,Synthetic automated check,324
700300,11,1,APPLICATION,2023-10-10 04:26:21,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,325
700301,12,0,CLAIM,2023-06-07 03:46:58,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,326
700302,13,0,PAYMENT,2023-03-07 03:39:44,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,327
700303,14,0,REVISION_CLEANUP,2023-03-16 18:19:41,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,328
700304,15,0,APPLICATION,2024-05-09 06:31:06,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,329
700305,16,1,CLAIM,2024-01-16 16:37:19,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,330
700306,0,0,PAYMENT,2022-01-22 08:50:59,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,331
700307,1,0,REVISION_CLEANUP,2022-11-10 16:01:06,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,332
700308,2,0,APPLICATION,2024-02-22 11:52:28,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,333
700309,3,0,CLAIM,2021-10-09 08:03:24,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,334
700310,4,1,PAYMENT,2025-07-15 09:06:37,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,335
700311,5,0,REVISION_CLEANUP,2025-11-27 21:12:15,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,336
700312,6,0,APPLICATION,2026-06-22 11:50:48,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,337
700313,7,0,CLAIM,2026-04-11 16:44:45,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,338
700314,8,0,PAYMENT,2024-03-09 12:00:45,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,339
700315,9,1,REVISION_CLEANUP,2026-01-21 10:06:45,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,340
700316,10,0,APPLICATION,2022-03-13 01:12:13,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,341
700317,11,0,CLAIM,2023-12-17 17:15:01,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,342
700318,12,0,PAYMENT,2025-08-28 20:01:53,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,343
700319,13,0,REVISION_CLEANUP,2023-07-16 21:04:04,"{""synthetic"": true, ""batch"": 3}",PARTIAL,Synthetic automated check,344
700320,14,1,APPLICATION,2026-03-22 15:55:31,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,345
700321,15,0,CLAIM,2022-06-21 01:11:31,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,346
700322,16,0,PAYMENT,2024-08-25 12:12:28,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,347
700323,0,0,REVISION_CLEANUP,2023-06-02 10:02:21,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,348
700324,1,0,APPLICATION,2025-07-23 06:15:18,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,349
700325,2,1,CLAIM,2025-07-04 18:21:35,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,350
700326,3,0,PAYMENT,2025-10-12 06:12:30,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,351
700327,4,0,REVISION_CLEANUP,2025-08-09 09:20:46,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,352
700328,5,0,APPLICATION,2022-10-10 04:16:58,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,353
700329,6,0,CLAIM,2025-08-20 00:38:31,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,354
700330,7,1,PAYMENT,2026-08-18 20:45:25,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,355
700331,8,0,REVISION_CLEANUP,2023-04-30 03:15:02,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,356
700332,9,0,APPLICATION,2025-01-13 07:29:54,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,357
700333,10,0,CLAIM,2024-10-23 05:27:02,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,358
700334,11,0,PAYMENT,2023-05-14 22:23:48,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,359
700335,12,1,REVISION_CLEANUP,2022-02-01 00:43:15,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,360
700336,13,0,APPLICATION,2022-12-03 14:42:53,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,361
700337,14,0,CLAIM,2023-03-18 06:53:12,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,362
700338,15,0,PAYMENT,2026-04-02 22:06:00,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,363
700339,16,0,REVISION_CLEANUP,2023-11-07 20:05:17,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,364
700340,0,1,APPLICATION,2023-04-10 05:27:32,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,365
700341,1,0,CLAIM,2023-05-22 07:20:54,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,366
700342,2,0,PAYMENT,2025-03-11 09:15:32,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,367
700343,3,0,REVISION_CLEANUP,2022-08-22 12:14:16,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,368
700344,4,0,APPLICATION,2023-05-01 06:47:28,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,369
700345,5,1,CLAIM,2021-10-10 14:43:06,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,370
700346,6,0,PAYMENT,2025-10-14 18:31:54,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,371
700347,7,0,REVISION_CLEANUP,2023-11-07 22:56:24,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,372
700348,8,0,APPLICATION,2024-05-06 13:20:10,"{""synthetic"": true, ""batch"": 3}",PARTIAL,Synthetic automated check,373
700349,9,0,CLAIM,2026-01-26 07:17:30,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,374
700350,10,1,PAYMENT,2021-09-18 06:18:15,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,375
700351,11,0,REVISION_CLEANUP,2022-01-10 01:06:33,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,376
700352,12,0,APPLICATION,2025-10-23 06:18:12,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,377
700353,13,0,CLAIM,2022-07-19 02:33:45,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,378
700354,14,0,PAYMENT,2026-05-21 17:20:39,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,379
700355,15,1,REVISION_CLEANUP,2022-06-28 21:44:02,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,380
700356,16,0,APPLICATION,2022-02-19 19:47:55,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,381
700357,0,0,CLAIM,2025-09-18 23:26:28,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,382
700358,1,0,PAYMENT,2026-06-02 18:07:26,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,383
700359,2,0,REVISION_CLEANUP,2024-05-20 11:04:50,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,384
700360,3,1,APPLICATION,2022-01-20 04:13:40,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,385
700361,4,0,CLAIM,2026-08-19 17:29:40,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,386
700362,5,0,PAYMENT,2026-03-19 13:19:30,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,387
700363,6,0,REVISION_CLEANUP,2024-06-06 08:26:51,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,388
700364,7,0,APPLICATION,2022-08-25 02:54:02,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,389
700365,8,1,CLAIM,2022-11-23 06:43:34,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,390
700366,9,0,PAYMENT,2023-06-24 04:50:52,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,391
700367,10,0,REVISION_CLEANUP,2024-05-08 02:35:25,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,392
700368,11,0,APPLICATION,2023-11-07 04:22:05,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,393
700369,12,0,CLAIM,2025-12-11 15:36:23,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,394
700370,13,1,PAYMENT,2022-07-27 13:56:08,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,395
700371,14,0,REVISION_CLEANUP,2024-01-24 03:09:19,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,396
700372,15,0,APPLICATION,2024-01-17 01:52:09,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,397
700373,16,0,CLAIM,2022-05-28 08:04:26,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,398
700374,0,0,PAYMENT,2022-11-17 23:06:58,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,399
700375,1,1,REVISION_CLEANUP,2025-10-06 11:00:56,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,400
700376,2,0,APPLICATION,2021-11-08 12:00:13,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,401
700377,3,0,CLAIM,2024-02-15 20:16:56,"{""synthetic"": true, ""batch"": 3}",PARTIAL,Synthetic automated check,402
700378,4,0,PAYMENT,2025-10-01 17:28:28,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,403
700379,5,0,REVISION_CLEANUP,2025-01-09 06:52:03,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,404
700380,6,1,APPLICATION,2024-11-18 09:52:31,"{""synthetic"": true, ""batch"": 3}",SUCCESS,Synthetic automated check,405
