id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
200073,Synthetic admin review completed,,2024-05-22 16:53:28,Synthetic agent verification,,2024-05-20 16:53:28,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",14122426.40,2024-05-18 16:53:28,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200073,17653.03,,LOW,APPROVED,2024-05-25 16:53:28,100074,100324,9102
200074,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",3546655.97,2024-05-12 10:08:54,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5172.21,,LOW,REJECTED,2024-05-13 10:08:54,100075,100325,9103
200075,Synthetic admin review completed,,2024-07-28 21:21:58,Synthetic agent verification,,2024-07-26 21:21:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",22576959.35,2024-07-24 21:21:58,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200075,37628.27,,LOW,APPROVED,2024-07-26 21:21:58,100076,100326,9104
200076,,,,Synthetic agent verification,,2022-10-09 18:19:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3516066.79,2022-10-07 18:19:45,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6592.63,,HIGH,VERIFIED,2022-10-12 18:19:45,100077,100327,9105
200077,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5299132.85,2023-05-15 22:02:26,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11039.86,,LOW,PENDING,2023-05-17 22:02:26,100078,100328,9106
200078,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",18103179.28,2022-02-28 05:42:45,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,18857.48,2022-03-07 05:42:45,HIGH,REVISION_REQUESTED,2022-03-03 05:42:45,100079,100329,9107
200079,,,,Synthetic agent verification,,2022-11-06 00:59:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",27926088.24,2022-11-04 00:59:46,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34907.61,,MEDIUM,VERIFIED,2022-11-07 00:59:46,100080,100330,9108
200080,,,,Synthetic agent verification,,2024-11-04 15:50:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",12627731.84,2024-11-02 15:50:41,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18415.44,,LOW,VERIFIED,2024-11-06 15:50:41,100081,100331,9109
200081,Synthetic admin review completed,,2023-08-08 15:24:46,Synthetic agent verification,,2023-08-06 15:24:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",17494317.77,2023-08-04 15:24:46,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200081,29157.20,,MEDIUM,APPROVED,2023-08-10 15:24:46,100082,100332,9110
200082,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",5729924.14,2023-12-21 07:26:03,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10743.61,,LOW,CANCELLED,2023-12-22 07:26:03,100083,100333,9111
200083,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",23908160.31,2023-02-02 06:37:33,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,49808.67,,MEDIUM,REJECTED,2023-02-10 06:37:33,100084,100334,9112
200084,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",3939116.96,2025-10-14 08:27:57,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4103.25,,LOW,REJECTED,2025-10-16 08:27:57,100085,100335,9113
200085,Synthetic admin review completed,,2022-06-10 09:01:49,Synthetic agent verification,,2022-06-08 09:01:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",11197130.78,2022-06-06 09:01:49,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200085,13996.41,,LOW,APPROVED,2022-06-15 09:01:49,100086,100336,9114
200086,Synthetic admin review completed,,2022-01-06 10:01:41,Synthetic agent verification,,2022-01-04 10:01:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",6095466.39,2022-01-02 10:01:41,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200086,8889.22,,LOW,APPROVED,2022-01-06 10:01:41,100087,100337,9115
200087,Synthetic admin review completed,,2021-09-21 04:37:34,Synthetic agent verification,,2021-09-19 04:37:34,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",14572730.74,2021-09-17 04:37:34,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200087,24287.88,,MEDIUM,APPROVED,2021-09-26 04:37:34,100088,100338,9116
200088,Synthetic admin review completed,,2025-12-30 02:10:02,Synthetic agent verification,,2025-12-28 02:10:02,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2699963.62,2025-12-26 02:10:02,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200088,5062.43,,LOW,APPROVED,2026-01-05 02:10:02,100089,100339,9117
200089,Synthetic admin review completed,,2026-01-05 08:55:06,Synthetic agent verification,,2026-01-03 08:55:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",10739668.23,2026-01-01 08:55:06,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200089,22374.31,,LOW,APPROVED,2026-01-09 08:55:06,100090,100340,9118
200090,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",3605011.31,2026-01-11 18:18:50,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,3755.22,,LOW,CANCELLED,2026-01-17 18:18:50,100091,100341,9119
200091,Synthetic admin review completed,,2026-04-25 12:45:35,Synthetic agent verification,,2026-04-23 12:45:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",23566420.92,2026-04-21 12:45:35,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-200091,29458.03,,LOW,APPROVED,2026-04-28 12:45:35,100092,100342,9120
200092,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",3709605.15,2025-05-24 03:18:56,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5409.84,,MEDIUM,PENDING,2025-06-04 03:18:56,100093,100343,9121
200093,,,,Synthetic agent verification,,2023-07-22 01:25:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15789223.62,2023-07-20 01:25:41,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26315.37,,MEDIUM,VERIFIED,2023-08-01 01:25:41,100094,100344,9122
200094,,,,Synthetic agent verification,,2025-12-31 18:55:40,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",20072053.28,2025-12-29 18:55:40,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37635.10,,HIGH,VERIFIED,2026-01-06 18:55:40,100095,100345,9123
200095,Synthetic admin review completed,,2022-09-27 04:09:50,Synthetic agent verification,,2022-09-25 04:09:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",3163247.53,2022-09-23 04:09:50,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200095,6590.10,,MEDIUM,APPROVED,2022-10-05 04:09:50,100096,100346,9124
200096,Synthetic admin review completed,,2026-05-14 07:57:07,Synthetic agent verification,,2026-05-12 07:57:07,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",3222440.34,2026-05-10 07:57:07,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200096,3356.71,,MEDIUM,APPROVED,2026-05-18 07:57:07,100097,100347,9101
200097,Synthetic admin review completed,,2024-03-06 15:48:43,Synthetic agent verification,,2024-03-04 15:48:43,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",10280989.54,2024-03-02 15:48:43,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200097,12851.24,,MEDIUM,APPROVED,2024-03-08 15:48:43,100098,100348,9102
200098,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",19261015.36,2026-07-06 09:55:46,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28088.98,,LOW,REJECTED,2026-07-18 09:55:46,100099,100349,9103
200099,,,,Synthetic agent verification,,2024-03-05 16:39:02,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",3399478.45,2024-03-03 16:39:02,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5665.80,,MEDIUM,VERIFIED,2024-03-05 16:39:02,100100,100350,9104
200100,Synthetic admin review completed,,2026-01-15 03:12:59,Synthetic agent verification,,2026-01-13 03:12:59,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3694629.43,2026-01-11 03:12:59,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200100,6927.43,,MEDIUM,APPROVED,2026-01-12 03:12:59,100101,100351,9105
200101,,,,Synthetic agent verification,,2024-05-16 16:44:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",7174846.64,2024-05-14 16:44:41,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14947.60,,LOW,VERIFIED,2024-05-22 16:44:41,100102,100352,9106
200102,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",7576913.29,2022-09-10 03:33:38,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7892.62,2022-09-17 03:33:38,MEDIUM,REVISION_REQUESTED,2022-09-17 03:33:38,100103,100353,9107
200103,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",29811638.96,2024-04-10 21:02:10,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37264.55,,LOW,PENDING,2024-04-19 21:02:10,100104,100354,9108
200104,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7450698.87,2022-07-29 12:02:59,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,10865.60,,LOW,PENDING,2022-08-01 12:02:59,100105,100355,9109
200105,Synthetic admin review completed,,2022-08-29 07:31:35,Synthetic agent verification,,2022-08-27 07:31:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",18569067.87,2022-08-25 07:31:35,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200105,30948.45,,MEDIUM,APPROVED,2022-09-05 07:31:35,100106,100356,9110
200106,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",15449829.72,2022-09-07 23:55:54,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28968.43,,HIGH,REJECTED,2022-09-19 23:55:54,100107,100357,9111
200107,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",25820732.01,2024-01-31 09:14:41,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,53793.19,2024-02-07 09:14:41,MEDIUM,REVISION_REQUESTED,2024-02-11 09:14:41,100108,100358,9112
200108,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1249992.42,2022-06-24 04:13:02,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,1302.08,,LOW,CANCELLED,2022-07-02 04:13:02,100109,100359,9113
200109,Synthetic admin review completed,,2024-01-12 22:28:38,Synthetic agent verification,,2024-01-10 22:28:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",13729980.72,2024-01-08 22:28:38,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200109,17162.48,,LOW,APPROVED,2024-01-12 22:28:38,100110,100360,9114
200110,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",12080601.81,2022-11-29 00:58:47,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17617.54,2022-12-06 00:58:47,HIGH,REVISION_REQUESTED,2022-12-02 00:58:47,100111,100361,9115
200111,Synthetic admin review completed,,2024-02-09 16:44:42,Synthetic agent verification,,2024-02-07 16:44:42,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",17084024.22,2024-02-05 16:44:42,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200111,28473.37,,LOW,APPROVED,2024-02-09 16:44:42,100112,100362,9116
200112,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9509104.26,2022-10-23 11:29:51,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17829.57,2022-10-30 11:29:51,LOW,REVISION_REQUESTED,2022-11-02 11:29:51,100113,100363,9117
200113,Synthetic admin review completed,,2024-09-06 14:50:55,Synthetic agent verification,,2024-09-04 14:50:55,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",2725466.30,2024-09-02 14:50:55,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200113,5678.05,,LOW,APPROVED,2024-09-08 14:50:55,100114,100364,9118
200114,Synthetic admin review completed,,2025-12-08 20:45:33,Synthetic agent verification,,2025-12-06 20:45:33,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",14717604.75,2025-12-04 20:45:33,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200114,15330.84,,LOW,APPROVED,2025-12-06 20:45:33,100115,100365,9119
200115,,,,Synthetic agent verification,,2022-11-14 09:11:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",22831708.84,2022-11-12 09:11:13,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28539.64,,LOW,VERIFIED,2022-11-14 09:11:13,100116,100366,9120
200116,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7874103.68,2022-06-22 14:37:31,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11483.07,2022-06-29 14:37:31,LOW,REVISION_REQUESTED,2022-07-04 14:37:31,100117,100367,9121
200117,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",4357399.03,2026-08-26 09:44:30,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,7262.33,2026-09-02 09:44:30,LOW,REVISION_REQUESTED,2026-09-02 09:44:30,100118,100368,9122
200118,Synthetic admin review completed,,2024-09-13 02:51:49,Synthetic agent verification,,2024-09-11 02:51:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",6837415.31,2024-09-09 02:51:49,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200118,12820.15,,MEDIUM,APPROVED,2024-09-17 02:51:49,100119,100369,9123
