id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
300145,16587.95,2023-10-10 03:01:56,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,16587.95,000145,2023-10-10 03:01:56,synthetic-generator,200145,100396
300146,25341.34,2023-11-19 09:33:55,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,25341.34,000146,2023-11-21 09:33:55,synthetic-generator,200146,100397
300147,35254.76,2023-12-19 18:30:57,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-12,4,,VERIFIED,35254.76,000147,2023-12-21 18:30:57,synthetic-generator,200147,100398
300148,15977.31,2024-01-04 14:32:03,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,REJECTED,15977.31,000148,2024-01-06 14:32:03,,200148,100399
300149,34254.54,2024-02-25 10:15:30,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,34254.54,000149,2024-02-25 10:15:30,synthetic-generator,200149,100400
300150,18235.52,2024-03-04 16:17:23,Synthetic payment record,AYA_PAY,RENEWAL,2024-03,7,,VERIFIED,18235.52,000150,2024-03-05 16:17:23,synthetic-generator,200150,100401
300151,6049.54,2024-04-27 16:25:17,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,PENDING,6049.54,000151,2024-04-27 16:25:17,,200151,100402
300152,7822.37,2024-05-26 17:18:49,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,REJECTED,7822.37,000152,2024-05-29 17:18:49,,200152,100403
300153,21457.76,2024-06-15 00:06:22,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,21457.76,000153,2024-06-18 00:06:22,synthetic-generator,200153,100404
300154,14856.48,2024-07-24 18:50:47,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,14856.48,000154,2024-07-24 18:50:47,synthetic-generator,200154,100405
300155,61414.66,2024-08-21 12:53:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,61414.66,000155,2024-08-23 12:53:51,synthetic-generator,200155,100406
300156,3411.14,2024-09-30 02:55:14,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,REJECTED,3411.14,000156,2024-10-02 02:55:14,,200156,100407
300157,26548.72,2024-10-18 12:29:04,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,26548.72,000157,2024-10-19 12:29:04,synthetic-generator,200157,100408
300158,26005.44,2024-11-10 19:59:14,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,PENDING,26005.44,000158,2024-11-12 19:59:14,,200158,100409
300159,40473.33,2024-12-30 08:15:41,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-12,4,,VERIFIED,40473.33,000159,2025-01-01 08:15:41,synthetic-generator,200159,100410
300160,7823.63,2025-01-21 12:27:41,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,7823.63,000160,2025-01-24 12:27:41,synthetic-generator,200160,100411
300161,11158.73,2025-02-01 22:46:06,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,REJECTED,11158.73,000161,2025-02-04 22:46:06,,200161,100412
300162,18734.23,2025-03-28 07:58:05,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,18734.23,000162,2025-03-31 07:58:05,synthetic-generator,200162,100413
300163,6633.28,2025-04-19 02:46:41,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,6633.28,000163,2025-04-19 02:46:41,synthetic-generator,200163,100414
300164,15115.92,2025-05-20 10:51:47,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,15115.92,000164,2025-05-20 10:51:47,synthetic-generator,200164,100415
300165,11754.89,2025-06-22 09:48:30,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,11754.89,000165,2025-06-24 09:48:30,synthetic-generator,200165,100416
300166,14231.17,2025-07-31 09:56:27,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,PENDING,14231.17,000166,2025-08-03 09:56:27,,200166,100417
300167,42029.62,2025-08-07 23:07:45,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-08,12,,VERIFIED,42029.62,000167,2025-08-09 23:07:45,synthetic-generator,200167,100418
300168,1182.82,2025-09-20 15:43:41,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,PENDING,1182.82,000168,2025-09-23 15:43:41,,200168,100419
300169,4753.71,2025-10-16 23:30:34,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,4753.71,000169,2025-10-17 23:30:34,synthetic-generator,200169,100420
300170,23501.28,2025-11-23 15:48:52,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,23501.28,000170,2025-11-24 15:48:52,synthetic-generator,200170,100421
300171,42310.91,2025-12-03 16:41:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,42310.91,000171,2025-12-03 16:41:25,synthetic-generator,200171,100422
300172,10481.17,2026-01-29 23:03:27,Synthetic payment record,KBZ_PAY,RENEWAL,2026-01,5,,VERIFIED,10481.17,000172,2026-01-29 23:03:27,synthetic-generator,200172,100423
300173,11809.33,2026-02-25 18:41:18,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,REJECTED,11809.33,000173,2026-02-28 18:41:18,,200173,100424
300174,24555.97,2026-03-10 08:36:04,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,PENDING,24555.97,000174,2026-03-13 08:36:04,,200174,100425
300175,19589.47,2026-04-29 04:21:36,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,19589.47,000175,2026-05-01 04:21:36,synthetic-generator,200175,100426
300176,11934.64,2026-05-11 00:07:39,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,11934.64,000176,2026-05-13 00:07:39,synthetic-generator,200176,100427
300177,29655.02,2026-06-12 16:15:28,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,REJECTED,29655.02,000177,2026-06-13 16:15:28,,200177,100428
300178,40969.49,2026-07-18 17:51:10,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,40969.49,000178,2026-07-19 17:51:10,synthetic-generator,200178,100429
300179,27787.20,2026-08-31 16:26:49,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,27787.20,000179,2026-09-03 16:26:49,synthetic-generator,200179,100430
300180,7198.89,2021-09-17 05:47:30,Synthetic payment record,KBZ_PAY,RENEWAL,2021-09,1,,VERIFIED,7198.89,000180,2021-09-20 05:47:30,synthetic-generator,200180,100431
300181,11331.35,2021-10-09 17:39:55,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,11331.35,000181,2021-10-11 17:39:55,synthetic-generator,200181,100432
300182,36489.91,2021-11-14 17:53:33,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,36489.91,000182,2021-11-14 17:53:33,synthetic-generator,200182,100433
300183,30776.36,2021-12-16 18:33:00,Synthetic payment record,BANK_TRANSFER,RENEWAL,2021-12,4,,VERIFIED,30776.36,000183,2021-12-17 18:33:00,synthetic-generator,200183,100434
300184,4494.26,2022-01-17 22:01:50,Synthetic payment record,KBZ_PAY,RENEWAL,2022-01,5,,VERIFIED,4494.26,000184,2022-01-20 22:01:50,synthetic-generator,200184,100435
300185,4521.46,2022-02-24 22:17:16,Synthetic payment record,WAVE_PAY,RENEWAL,2022-02,6,,PENDING,4521.46,000185,2022-02-26 22:17:16,,200185,100436
300186,9066.60,2022-03-12 04:10:05,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,PENDING,9066.60,000186,2022-03-13 04:10:05,,200186,100437
300187,13707.42,2022-04-16 20:41:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,13707.42,000187,2022-04-18 20:41:16,synthetic-generator,200187,100438
300188,17024.73,2022-05-30 16:48:39,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,17024.73,000188,2022-06-02 16:48:39,synthetic-generator,200188,100439
300189,15395.18,2022-06-24 20:44:56,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,15395.18,000189,2022-06-24 20:44:56,synthetic-generator,200189,100440
300190,24572.99,2022-07-27 14:54:42,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,24572.99,000190,2022-07-29 14:54:42,synthetic-generator,200190,100441
300191,16903.33,2022-08-24 18:37:20,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,PENDING,16903.33,000191,2022-08-24 18:37:20,,200191,100442
300192,4779.84,2022-09-27 18:55:30,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,4779.84,000192,2022-09-30 18:55:30,synthetic-generator,200192,100443
300193,12016.82,2022-10-08 23:31:14,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,12016.82,000193,2022-10-09 23:31:14,synthetic-generator,200193,100444
300194,22968.88,2022-11-29 14:30:37,Synthetic payment record,AYA_PAY,RENEWAL,2022-11,3,,VERIFIED,22968.88,000194,2022-12-02 14:30:37,synthetic-generator,200194,100445
300195,27755.87,2022-12-19 06:54:29,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,27755.87,000195,2022-12-21 06:54:29,synthetic-generator,200195,100446
300196,7554.23,2023-01-08 02:10:33,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,7554.23,000196,2023-01-08 02:10:33,synthetic-generator,200196,100447
300197,13005.56,2023-02-18 10:06:40,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,13005.56,000197,2023-02-20 10:06:40,synthetic-generator,200197,100448
300198,18736.85,2023-03-30 19:14:33,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,18736.85,000198,2023-04-01 19:14:33,synthetic-generator,200198,100449
300199,42287.77,2023-04-17 14:50:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,42287.77,000199,2023-04-17 14:50:10,synthetic-generator,200199,100450
300200,5119.71,2023-05-09 11:09:53,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,5119.71,000200,2023-05-09 11:09:53,synthetic-generator,200200,100451
300201,21217.87,2023-06-27 09:05:43,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,21217.87,000201,2023-06-30 09:05:43,synthetic-generator,200201,100452
300202,26312.36,2023-07-07 12:20:43,Synthetic payment record,AYA_PAY,RENEWAL,2023-07,11,,VERIFIED,26312.36,000202,2023-07-07 12:20:43,synthetic-generator,200202,100453
300203,25837.28,2023-08-27 09:10:33,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,REJECTED,25837.28,000203,2023-08-29 09:10:33,,200203,100454
300204,11608.22,2023-09-01 11:19:23,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,11608.22,000204,2023-09-03 11:19:23,synthetic-generator,200204,100455
300205,21321.89,2023-10-28 01:21:01,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,21321.89,000205,2023-10-31 01:21:01,synthetic-generator,200205,100456
300206,25654.47,2023-11-04 09:30:57,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,25654.47,000206,2023-11-05 09:30:57,synthetic-generator,200206,100457
300207,9075.94,2023-12-14 18:37:52,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,9075.94,000207,2023-12-14 18:37:52,synthetic-generator,200207,100458
300208,12230.19,2024-01-26 23:25:08,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,12230.19,000208,2024-01-26 23:25:08,synthetic-generator,200208,100459
300209,41888.71,2024-02-17 17:54:08,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,41888.71,000209,2024-02-17 17:54:08,synthetic-generator,200209,100460
300210,8341.49,2024-03-04 11:48:28,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,8341.49,000210,2024-03-05 11:48:28,synthetic-generator,200210,100461
300211,43131.77,2024-04-27 22:43:52,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-04,8,,VERIFIED,43131.77,000211,2024-04-28 22:43:52,synthetic-generator,200211,100462
300212,13915.64,2024-05-30 10:09:15,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2024-05,9,,VERIFIED,13915.64,000212,2024-05-30 10:09:15,synthetic-generator,200212,100463
300213,30989.57,2024-06-22 14:44:29,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,30989.57,000213,2024-06-23 14:44:29,synthetic-generator,200213,100464
300214,13838.73,2024-07-16 18:50:08,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,13838.73,000214,2024-07-16 18:50:08,synthetic-generator,200214,100465
300215,11808.32,2024-08-08 02:06:29,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,11808.32,000215,2024-08-11 02:06:29,synthetic-generator,200215,100466
300216,7011.21,2024-09-24 21:50:45,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,7011.21,000216,2024-09-24 21:50:45,synthetic-generator,200216,100467
300217,17785.35,2024-10-23 10:52:02,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-10,2,,PENDING,17785.35,000217,2024-10-25 10:52:02,,200217,100468
300218,13139.15,2024-11-28 23:04:03,Synthetic payment record,AYA_PAY,RENEWAL,2024-11,3,,VERIFIED,13139.15,000218,2024-11-28 23:04:03,synthetic-generator,200218,100469
300219,54415.22,2024-12-25 13:20:34,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,REJECTED,54415.22,000219,2024-12-25 13:20:34,,200219,100470
300220,19258.90,2025-01-30 10:13:49,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,19258.90,000220,2025-02-02 10:13:49,synthetic-generator,200220,100471
300221,24921.25,2025-02-28 23:53:32,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,PENDING,24921.25,000221,2025-03-02 23:53:32,,200221,100472
300222,20495.25,2025-03-05 23:49:48,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,20495.25,000222,2025-03-07 23:49:48,synthetic-generator,200222,100473
300223,38929.77,2025-04-09 09:02:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,38929.77,000223,2025-04-09 09:02:50,synthetic-generator,200223,100474
300224,17547.04,2025-05-09 02:40:19,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,17547.04,000224,2025-05-12 02:40:19,synthetic-generator,200224,100475
300225,38803.21,2025-06-16 02:05:16,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,PENDING,38803.21,000225,2025-06-16 02:05:16,,200225,100476
300226,17014.55,2025-07-20 02:34:47,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,VERIFIED,17014.55,000226,2025-07-23 02:34:47,synthetic-generator,200226,100477
300227,20984.74,2025-08-19 20:56:14,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-08,12,,VERIFIED,20984.74,000227,2025-08-19 20:56:14,synthetic-generator,200227,100478
300228,7146.61,2025-09-03 01:05:02,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,7146.61,000228,2025-09-06 01:05:02,synthetic-generator,200228,100479
300229,9097.19,2025-10-17 05:46:51,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,9097.19,000229,2025-10-17 05:46:51,synthetic-generator,200229,100480
300230,11601.32,2025-11-02 00:11:36,Synthetic payment record,AYA_PAY,RENEWAL,2025-11,3,,PENDING,11601.32,000230,2025-11-03 00:11:36,,200230,100481
300231,20845.53,2025-12-08 04:00:23,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,20845.53,000231,2025-12-09 04:00:23,synthetic-generator,200231,100482
300232,22294.73,2026-01-07 14:27:07,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,22294.73,000232,2026-01-09 14:27:07,synthetic-generator,200232,100483
300233,23322.41,2026-02-04 05:03:26,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,23322.41,000233,2026-02-04 05:03:26,synthetic-generator,200233,100484
300234,15933.39,2026-03-14 03:17:36,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,15933.39,000234,2026-03-16 03:17:36,synthetic-generator,200234,100485
300235,23871.71,2026-04-27 03:34:43,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,23871.71,000235,2026-04-28 03:34:43,synthetic-generator,200235,100486
300236,18857.41,2026-05-11 10:27:41,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,18857.41,000236,2026-05-13 10:27:41,synthetic-generator,200236,100487
300237,17156.18,2026-06-02 19:52:06,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,17156.18,000237,2026-06-02 19:52:06,synthetic-generator,200237,100488
300238,41293.26,2026-07-20 18:16:49,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,41293.26,000238,2026-07-22 18:16:49,synthetic-generator,200238,100489
300239,74656.31,2026-08-09 00:47:41,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2026-08,12,,VERIFIED,74656.31,000239,2026-08-11 00:47:41,synthetic-generator,200239,100490
300240,8893.81,2021-09-13 08:46:55,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,8893.81,000240,2021-09-16 08:46:55,synthetic-generator,200240,100491
300241,8995.44,2021-10-10 02:24:02,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,PENDING,8995.44,000241,2021-10-10 02:24:02,,200241,100492
300242,18674.12,2021-11-04 21:18:22,Synthetic payment record,AYA_PAY,RENEWAL,2021-11,3,,VERIFIED,18674.12,000242,2021-11-06 21:18:22,synthetic-generator,200242,100493
300243,49262.58,2021-12-12 23:12:52,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,49262.58,000243,2021-12-13 23:12:52,synthetic-generator,200243,100494
300244,5497.44,2022-01-04 19:57:12,Synthetic payment record,KBZ_PAY,RENEWAL,2022-01,5,,VERIFIED,5497.44,000244,2022-01-07 19:57:12,synthetic-generator,200244,100495
300245,4610.68,2022-02-04 16:43:46,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,4610.68,000245,2022-02-05 16:43:46,synthetic-generator,200245,100496
300246,23636.77,2022-03-13 07:59:00,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,23636.77,000246,2022-03-16 07:59:00,synthetic-generator,200246,100497
300247,33196.87,2022-04-22 09:19:07,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,33196.87,000247,2022-04-23 09:19:07,synthetic-generator,200247,100498
300248,5568.33,2022-05-06 18:41:03,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2022-05,9,,VERIFIED,5568.33,000248,2022-05-08 18:41:03,synthetic-generator,200248,100499
300249,27890.46,2022-06-05 01:31:51,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,PENDING,27890.46,000249,2022-06-05 01:31:51,,200249,100500
300250,15178.86,2022-07-29 02:34:12,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,15178.86,000250,2022-07-31 02:34:12,synthetic-generator,200250,100501
300251,8461.68,2022-08-24 03:14:22,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,8461.68,000251,2022-08-27 03:14:22,synthetic-generator,200251,100502
300252,7725.65,2022-09-10 19:51:50,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,7725.65,000252,2022-09-12 19:51:50,synthetic-generator,200252,100503
300253,4097.72,2022-10-31 18:23:20,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,PENDING,4097.72,000253,2022-10-31 18:23:20,,200253,100504
300254,5992.95,2022-11-16 09:41:54,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,5992.95,000254,2022-11-17 09:41:54,synthetic-generator,200254,100505
300255,41239.85,2022-12-03 21:29:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,REJECTED,41239.85,000255,2022-12-04 21:29:16,,200255,100506
300256,16239.62,2023-01-16 19:20:29,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,PENDING,16239.62,000256,2023-01-19 19:20:29,,200256,100507
300257,29960.17,2023-02-25 14:20:30,Synthetic payment record,WAVE_PAY,RENEWAL,2023-02,6,,VERIFIED,29960.17,000257,2023-02-28 14:20:30,synthetic-generator,200257,100508
300258,6026.57,2023-03-15 04:36:11,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,6026.57,000258,2023-03-18 04:36:11,synthetic-generator,200258,100509
300259,33066.59,2023-04-26 13:15:54,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,33066.59,000259,2023-04-29 13:15:54,synthetic-generator,200259,100510
300260,2228.86,2023-05-01 09:56:50,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2023-05,9,,VERIFIED,2228.86,000260,2023-05-01 09:56:50,synthetic-generator,200260,100511
300261,5749.43,2023-06-05 07:37:01,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,5749.43,000261,2023-06-06 07:37:01,synthetic-generator,200261,100512
300262,14964.09,2023-07-18 02:29:29,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,14964.09,000262,2023-07-21 02:29:29,synthetic-generator,200262,100513
300263,6321.62,2023-08-10 08:51:29,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,6321.62,000263,2023-08-10 08:51:29,synthetic-generator,200263,100514
300264,8307.14,2023-09-09 09:18:07,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,PENDING,8307.14,000264,2023-09-10 09:18:07,,200264,100515
300265,12528.58,2023-10-07 05:59:04,Synthetic payment record,WAVE_PAY,RENEWAL,2023-10,2,,VERIFIED,12528.58,000265,2023-10-10 05:59:04,synthetic-generator,200265,100516
300266,30287.26,2023-11-28 16:38:30,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,30287.26,000266,2023-12-01 16:38:30,synthetic-generator,200266,100517
300267,13441.41,2023-12-17 13:59:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,13441.41,000267,2023-12-19 13:59:51,synthetic-generator,200267,100518
300268,30300.79,2024-01-26 10:47:38,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2024-01,5,,VERIFIED,30300.79,000268,2024-01-29 10:47:38,synthetic-generator,200268,100519
300269,20850.58,2024-02-14 04:13:52,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,20850.58,000269,2024-02-14 04:13:52,synthetic-generator,200269,100520
300270,4884.96,2024-03-25 11:54:04,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,4884.96,000270,2024-03-26 11:54:04,synthetic-generator,200270,100521
300271,30118.04,2024-04-19 18:48:55,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,30118.04,000271,2024-04-22 18:48:55,synthetic-generator,200271,100522
