id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
200074,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",10079274.17,2025-06-04 00:53:51,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14698.94,2025-06-11 00:53:51,MEDIUM,REVISION_REQUESTED,2025-06-10 00:53:51,100075,100375,9103
200075,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",32438679.32,2022-07-10 03:24:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,54064.47,2022-07-17 03:24:37,LOW,REVISION_REQUESTED,2022-07-21 03:24:37,100076,100376,9104
200076,,,,Synthetic agent verification,,2025-04-21 23:38:29,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9461993.16,2025-04-19 23:38:29,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17741.24,,LOW,VERIFIED,2025-04-23 23:38:29,100077,100377,9105
200077,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",8115471.07,2024-07-03 08:57:20,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16907.23,,MEDIUM,REJECTED,2024-07-14 08:57:20,100078,100378,9106
200078,,,,Synthetic agent verification,,2024-04-13 13:49:56,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",6781345.28,2024-04-11 13:49:56,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,7063.90,,MEDIUM,VERIFIED,2024-04-16 13:49:56,100079,100379,9107
200079,Synthetic admin review completed,,2024-08-06 08:15:21,Synthetic agent verification,,2024-08-04 08:15:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",20526369.48,2024-08-02 08:15:21,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200079,25657.96,,LOW,APPROVED,2024-08-06 08:15:21,100080,100380,9108
200080,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",9522911.27,2026-05-22 02:11:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,13887.58,2026-05-29 02:11:27,MEDIUM,REVISION_REQUESTED,2026-05-25 02:11:27,100081,100381,9109
200081,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",6199991.58,2022-02-22 15:06:41,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10333.32,,MEDIUM,PENDING,2022-03-01 15:06:41,100082,100382,9110
200082,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",7438811.14,2025-06-02 09:39:27,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,13947.77,,LOW,CANCELLED,2025-06-07 09:39:27,100083,100383,9111
200083,Synthetic admin review completed,,2026-03-28 06:34:09,Synthetic agent verification,,2026-03-26 06:34:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",26968788.57,2026-03-24 06:34:09,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200083,56184.98,,LOW,APPROVED,2026-04-04 06:34:09,100084,100384,9112
200084,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1116574.24,2025-09-07 14:15:58,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,1163.10,,LOW,REJECTED,2025-09-19 14:15:58,100085,100385,9113
200085,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",3469612.13,2024-07-19 14:17:33,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4337.02,,MEDIUM,PENDING,2024-07-22 14:17:33,100086,100386,9114
200086,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",22730540.00,2023-01-27 13:40:47,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,33148.70,2023-02-03 13:40:47,LOW,REVISION_REQUESTED,2023-01-29 13:40:47,100087,100387,9115
200087,,,,Synthetic agent verification,,2022-07-14 17:31:17,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",13743426.58,2022-07-12 17:31:17,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22905.71,,MEDIUM,VERIFIED,2022-07-19 17:31:17,100088,100388,9116
200088,,,,Synthetic agent verification,,2024-08-25 12:07:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",7894899.04,2024-08-23 12:07:37,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14802.94,,MEDIUM,VERIFIED,2024-09-02 12:07:37,100089,100389,9117
200089,,,,Synthetic agent verification,,2022-06-28 01:35:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",17993405.41,2022-06-26 01:35:09,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37486.26,,MEDIUM,VERIFIED,2022-06-30 01:35:09,100090,100390,9118
200090,Synthetic admin review completed,,2023-12-10 23:24:06,Synthetic agent verification,,2023-12-08 23:24:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",12535138.40,2023-12-06 23:24:06,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200090,13057.44,,MEDIUM,APPROVED,2023-12-18 23:24:06,100091,100391,9119
200091,,,,Synthetic agent verification,,2022-04-11 20:09:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",8326197.65,2022-04-09 20:09:45,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,10407.75,,LOW,VERIFIED,2022-04-13 20:09:45,100092,100392,9120
200092,Synthetic admin review completed,,2024-12-26 19:09:23,Synthetic agent verification,,2024-12-24 19:09:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7939762.87,2024-12-22 19:09:23,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200092,11578.82,,MEDIUM,APPROVED,2024-12-25 19:09:23,100093,100393,9121
200093,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",8889695.43,2024-06-02 15:39:30,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14816.16,,LOW,PENDING,2024-06-06 15:39:30,100094,100394,9122
200094,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",19188161.88,2024-11-05 13:13:26,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35977.80,,LOW,REJECTED,2024-11-15 13:13:26,100095,100395,9123
200095,Synthetic admin review completed,,2021-11-15 05:53:49,Synthetic agent verification,,2021-11-13 05:53:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",4519198.80,2021-11-11 05:53:49,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200095,9415.00,,MEDIUM,APPROVED,2021-11-12 05:53:49,100096,100396,9124
200096,Synthetic admin review completed,,2022-03-07 07:28:13,Synthetic agent verification,,2022-03-05 07:28:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1943633.29,2022-03-03 07:28:13,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200096,2024.62,,LOW,APPROVED,2022-03-12 07:28:13,100097,100397,9101
200097,,,,Synthetic agent verification,,2025-06-25 10:25:30,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",12107711.89,2025-06-23 10:25:30,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15134.64,,MEDIUM,VERIFIED,2025-06-29 10:25:30,100098,100398,9102
200098,Synthetic admin review completed,,2025-04-21 20:16:01,Synthetic agent verification,,2025-04-19 20:16:01,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",22205278.13,2025-04-17 20:16:01,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200098,32382.70,,HIGH,APPROVED,2025-04-23 20:16:01,100099,100399,9103
200099,,,,Synthetic agent verification,,2024-04-20 22:53:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",29925276.09,2024-04-18 22:53:23,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,49875.46,,LOW,VERIFIED,2024-04-20 22:53:23,100100,100400,9104
200100,Synthetic admin review completed,,2026-03-07 03:58:38,Synthetic agent verification,,2026-03-05 03:58:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",4336626.44,2026-03-03 03:58:38,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200100,8131.17,,LOW,APPROVED,2026-03-09 03:58:38,100101,100401,9105
200101,,,,Synthetic agent verification,,2022-01-21 18:20:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",10836271.89,2022-01-19 18:20:38,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22575.57,,HIGH,VERIFIED,2022-01-25 18:20:38,100102,100402,9106
200102,Synthetic admin review completed,,2025-08-26 10:08:19,Synthetic agent verification,,2025-08-24 10:08:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",2448364.95,2025-08-22 10:08:19,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200102,2550.38,,LOW,APPROVED,2025-09-02 10:08:19,100103,100403,9107
200103,,,,Synthetic agent verification,,2026-08-08 19:59:53,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",8330354.11,2026-08-06 19:59:53,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10412.94,,LOW,VERIFIED,2026-08-18 19:59:53,100104,100404,9108
200104,,,,Synthetic agent verification,,2025-12-05 06:42:04,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6415159.15,2025-12-03 06:42:04,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,9355.44,,LOW,VERIFIED,2025-12-09 06:42:04,100105,100405,9109
200105,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",11869611.54,2024-09-29 00:48:31,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19782.69,,MEDIUM,CANCELLED,2024-10-06 00:48:31,100106,100406,9110
200106,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",17821453.59,2024-06-30 15:06:41,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,33415.23,2024-07-07 15:06:41,LOW,REVISION_REQUESTED,2024-07-05 15:06:41,100107,100407,9111
200107,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",3018642.06,2024-10-24 18:31:24,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6288.84,2024-10-31 18:31:24,HIGH,REVISION_REQUESTED,2024-10-27 18:31:24,100108,100408,9112
200108,Synthetic admin review completed,,2023-04-24 07:31:19,Synthetic agent verification,,2023-04-22 07:31:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9448407.17,2023-04-20 07:31:19,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200108,9842.09,,MEDIUM,APPROVED,2023-04-29 07:31:19,100109,100409,9113
200109,,,,Synthetic agent verification,,2024-10-01 12:39:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",15376865.76,2024-09-29 12:39:45,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19221.08,,LOW,VERIFIED,2024-10-02 12:39:45,100110,100410,9114
200110,Synthetic admin review completed,,2023-01-30 05:05:39,Synthetic agent verification,,2023-01-28 05:05:39,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",6119315.16,2023-01-26 05:05:39,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200110,8924.00,,LOW,APPROVED,2023-02-03 05:05:39,100111,100411,9115
200111,,,,Synthetic agent verification,,2025-03-07 07:16:54,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",9992159.60,2025-03-05 07:16:54,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16653.60,,MEDIUM,VERIFIED,2025-03-06 07:16:54,100112,100412,9116
200112,Synthetic admin review completed,,2023-04-16 12:33:55,Synthetic agent verification,,2023-04-14 12:33:55,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2220879.87,2023-04-12 12:33:55,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200112,4164.15,,LOW,APPROVED,2023-04-24 12:33:55,100113,100413,9117
200113,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5531541.13,2022-12-06 16:09:33,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11524.04,,MEDIUM,CANCELLED,2022-12-10 16:09:33,100114,100414,9118
200114,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",15555341.90,2026-07-15 07:58:26,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16203.48,2026-07-22 07:58:26,LOW,REVISION_REQUESTED,2026-07-17 07:58:26,100115,100415,9119
200115,Synthetic admin review completed,,2025-02-20 20:17:13,Synthetic agent verification,,2025-02-18 20:17:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",15013657.91,2025-02-16 20:17:13,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-200115,18767.07,,LOW,APPROVED,2025-02-28 20:17:13,100116,100416,9120
200116,,,,Synthetic agent verification,,2022-06-23 19:04:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",8347448.76,2022-06-21 19:04:09,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12173.36,,LOW,VERIFIED,2022-06-24 19:04:09,100117,100417,9121
200117,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",13759975.47,2023-04-20 02:04:38,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,22933.29,,MEDIUM,CANCELLED,2023-04-24 02:04:38,100118,100418,9122
200118,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",14360977.72,2024-01-17 07:32:48,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26926.83,,LOW,REJECTED,2024-01-24 07:32:48,100119,100419,9123
200119,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",24422474.34,2023-08-17 05:39:11,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,50880.15,2023-08-24 05:39:11,MEDIUM,REVISION_REQUESTED,2023-08-27 05:39:11,100120,100420,9124
200120,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",8308138.31,2025-03-22 16:50:57,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8654.31,,LOW,CANCELLED,2025-03-27 16:50:57,100121,100421,9101
