id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
300146,20381.73,2023-11-30 23:19:48,Synthetic payment record,AYA_PAY,RENEWAL,2023-11,3,,VERIFIED,20381.73,000146,2023-11-30 23:19:48,synthetic-generator,200146,100447
300147,48529.83,2023-12-21 00:20:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,48529.83,000147,2023-12-24 00:20:50,synthetic-generator,200147,100448
300148,15970.60,2024-01-24 10:17:28,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,PENDING,15970.60,000148,2024-01-24 10:17:28,,200148,100449
300149,30842.65,2024-02-05 09:23:15,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,PENDING,30842.65,000149,2024-02-07 09:23:15,,200149,100450
300150,23090.28,2024-03-07 08:16:03,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,23090.28,000150,2024-03-07 08:16:03,synthetic-generator,200150,100451
300151,30038.60,2024-04-24 23:24:32,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,30038.60,000151,2024-04-25 23:24:32,synthetic-generator,200151,100452
300152,11704.17,2024-05-05 23:31:53,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,11704.17,000152,2024-05-08 23:31:53,synthetic-generator,200152,100453
300153,38100.59,2024-06-19 04:27:01,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,38100.59,000153,2024-06-19 04:27:01,synthetic-generator,200153,100454
300154,20492.92,2024-07-28 18:43:48,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,20492.92,000154,2024-07-29 18:43:48,synthetic-generator,200154,100455
300155,47858.00,2024-08-20 07:48:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,47858.00,000155,2024-08-21 07:48:10,synthetic-generator,200155,100456
300156,3981.03,2024-09-16 13:44:27,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,3981.03,000156,2024-09-16 13:44:27,synthetic-generator,200156,100457
300157,16002.16,2024-10-30 04:57:33,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,16002.16,000157,2024-11-01 04:57:33,synthetic-generator,200157,100458
300158,25121.50,2024-11-13 15:55:03,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,25121.50,000158,2024-11-15 15:55:03,synthetic-generator,200158,100459
300159,30613.47,2024-12-26 01:07:32,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,30613.47,000159,2024-12-27 01:07:32,synthetic-generator,200159,100460
300160,5854.37,2025-01-24 03:31:30,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,5854.37,000160,2025-01-27 03:31:30,synthetic-generator,200160,100461
300161,35538.02,2025-02-20 22:40:25,Synthetic payment record,WAVE_PAY,RENEWAL,2025-02,6,,VERIFIED,35538.02,000161,2025-02-22 22:40:25,synthetic-generator,200161,100462
300162,32708.23,2025-03-27 09:28:18,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,32708.23,000162,2025-03-28 09:28:18,synthetic-generator,200162,100463
300163,29569.91,2025-04-01 17:47:50,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2025-04,8,,VERIFIED,29569.91,000163,2025-04-04 17:47:50,synthetic-generator,200163,100464
300164,6055.37,2025-05-07 16:21:44,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,6055.37,000164,2025-05-09 16:21:44,synthetic-generator,200164,100465
300165,27748.70,2025-06-23 17:14:10,Synthetic payment record,WAVE_PAY,RENEWAL,2025-06,10,,REJECTED,27748.70,000165,2025-06-26 17:14:10,,200165,100466
300166,30873.94,2025-07-02 16:31:46,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,30873.94,000166,2025-07-05 16:31:46,synthetic-generator,200166,100467
300167,65368.35,2025-08-21 12:23:44,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,65368.35,000167,2025-08-22 12:23:44,synthetic-generator,200167,100468
300168,2498.02,2025-09-21 13:01:36,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,2498.02,000168,2025-09-22 13:01:36,synthetic-generator,200168,100469
300169,14428.74,2025-10-29 23:34:08,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,14428.74,000169,2025-11-01 23:34:08,synthetic-generator,200169,100470
300170,34944.96,2025-11-18 10:13:55,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,34944.96,000170,2025-11-18 10:13:55,synthetic-generator,200170,100471
300171,27752.34,2025-12-04 15:53:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,27752.34,000171,2025-12-06 15:53:31,synthetic-generator,200171,100472
300172,29581.68,2026-01-25 06:30:34,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,29581.68,000172,2026-01-28 06:30:34,synthetic-generator,200172,100473
300173,17079.55,2026-02-07 08:58:04,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,17079.55,000173,2026-02-09 08:58:04,synthetic-generator,200173,100474
300174,23074.44,2026-03-21 12:55:46,Synthetic payment record,AYA_PAY,RENEWAL,2026-03,7,,VERIFIED,23074.44,000174,2026-03-23 12:55:46,synthetic-generator,200174,100475
300175,11808.89,2026-04-13 23:57:47,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,REJECTED,11808.89,000175,2026-04-15 23:57:47,,200175,100476
300176,7530.78,2026-05-19 00:49:34,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,7530.78,000176,2026-05-20 00:49:34,synthetic-generator,200176,100477
300177,14289.14,2026-06-27 02:48:34,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,14289.14,000177,2026-06-30 02:48:34,synthetic-generator,200177,100478
300178,18555.71,2026-07-05 23:11:22,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,18555.71,000178,2026-07-07 23:11:22,synthetic-generator,200178,100479
300179,49557.16,2026-08-26 15:27:04,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,49557.16,000179,2026-08-29 15:27:04,synthetic-generator,200179,100480
300180,7172.75,2021-09-08 13:58:20,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,7172.75,000180,2021-09-10 13:58:20,synthetic-generator,200180,100481
300181,13045.05,2021-10-12 03:42:07,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,13045.05,000181,2021-10-14 03:42:07,synthetic-generator,200181,100482
300182,21657.85,2021-11-15 18:17:12,Synthetic payment record,AYA_PAY,RENEWAL,2021-11,3,,VERIFIED,21657.85,000182,2021-11-17 18:17:12,synthetic-generator,200182,100483
300183,22576.89,2021-12-04 12:03:15,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2021-12,4,,VERIFIED,22576.89,000183,2021-12-06 12:03:15,synthetic-generator,200183,100484
300184,7402.34,2022-01-11 03:18:37,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,7402.34,000184,2022-01-13 03:18:37,synthetic-generator,200184,100485
300185,4993.73,2022-02-28 23:10:35,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,4993.73,000185,2022-03-02 23:10:35,synthetic-generator,200185,100486
300186,19751.56,2022-03-27 05:32:48,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,19751.56,000186,2022-03-30 05:32:48,synthetic-generator,200186,100487
300187,31254.89,2022-04-01 14:25:24,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,31254.89,000187,2022-04-03 14:25:24,synthetic-generator,200187,100488
300188,15193.89,2022-05-21 08:53:08,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2022-05,9,,VERIFIED,15193.89,000188,2022-05-24 08:53:08,synthetic-generator,200188,100489
300189,5769.67,2022-06-15 08:25:38,Synthetic payment record,WAVE_PAY,RENEWAL,2022-06,10,,VERIFIED,5769.67,000189,2022-06-15 08:25:38,synthetic-generator,200189,100490
300190,38076.76,2022-07-31 15:25:04,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,38076.76,000190,2022-08-03 15:25:04,synthetic-generator,200190,100491
300191,13043.77,2022-08-06 07:29:30,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,13043.77,000191,2022-08-07 07:29:30,synthetic-generator,200191,100492
300192,8769.99,2022-09-07 16:50:35,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,8769.99,000192,2022-09-07 16:50:35,synthetic-generator,200192,100493
300193,13793.16,2022-10-30 20:18:58,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,13793.16,000193,2022-11-01 20:18:58,synthetic-generator,200193,100494
300194,7940.74,2022-11-01 23:55:45,Synthetic payment record,AYA_PAY,RENEWAL,2022-11,3,,VERIFIED,7940.74,000194,2022-11-01 23:55:45,synthetic-generator,200194,100495
300195,15931.27,2022-12-26 21:03:27,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,15931.27,000195,2022-12-26 21:03:27,synthetic-generator,200195,100496
300196,2419.75,2023-01-07 16:54:25,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,2419.75,000196,2023-01-10 16:54:25,synthetic-generator,200196,100497
300197,31587.77,2023-02-06 20:56:35,Synthetic payment record,WAVE_PAY,RENEWAL,2023-02,6,,VERIFIED,31587.77,000197,2023-02-07 20:56:35,synthetic-generator,200197,100498
300198,24515.25,2023-03-27 21:58:20,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,24515.25,000198,2023-03-28 21:58:20,synthetic-generator,200198,100499
300199,25480.58,2023-04-02 14:38:59,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,25480.58,000199,2023-04-03 14:38:59,synthetic-generator,200199,100500
300200,12702.22,2023-05-22 18:40:05,Synthetic payment record,KBZ_PAY,RENEWAL,2023-05,9,,VERIFIED,12702.22,000200,2023-05-22 18:40:05,synthetic-generator,200200,100501
300201,17779.83,2023-06-10 10:58:31,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,PENDING,17779.83,000201,2023-06-12 10:58:31,,200201,100502
300202,33271.56,2023-07-03 18:11:19,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,33271.56,000202,2023-07-04 18:11:19,synthetic-generator,200202,100503
300203,21527.64,2023-08-08 01:47:36,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,21527.64,000203,2023-08-11 01:47:36,synthetic-generator,200203,100504
300204,6936.38,2023-09-09 06:51:21,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,REJECTED,6936.38,000204,2023-09-10 06:51:21,,200204,100505
300205,4707.67,2023-10-19 15:39:34,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,4707.67,000205,2023-10-22 15:39:34,synthetic-generator,200205,100506
300206,19879.77,2023-11-21 04:07:01,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-11,3,,VERIFIED,19879.77,000206,2023-11-23 04:07:01,synthetic-generator,200206,100507
300207,4478.00,2023-12-14 21:12:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,REJECTED,4478.00,000207,2023-12-15 21:12:45,,200207,100508
300208,23234.05,2024-01-28 17:10:20,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,23234.05,000208,2024-01-30 17:10:20,synthetic-generator,200208,100509
300209,35319.42,2024-02-29 09:43:18,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,35319.42,000209,2024-03-02 09:43:18,synthetic-generator,200209,100510
300210,17023.63,2024-03-27 06:22:51,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,17023.63,000210,2024-03-30 06:22:51,synthetic-generator,200210,100511
300211,30283.32,2024-04-22 11:38:56,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,30283.32,000211,2024-04-23 11:38:56,synthetic-generator,200211,100512
300212,11582.34,2024-05-20 19:02:59,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,11582.34,000212,2024-05-22 19:02:59,synthetic-generator,200212,100513
300213,6651.65,2024-06-09 18:16:33,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,6651.65,000213,2024-06-11 18:16:33,synthetic-generator,200213,100514
300214,22279.97,2024-07-29 15:06:23,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,22279.97,000214,2024-07-30 15:06:23,synthetic-generator,200214,100515
300215,70204.93,2024-08-03 11:30:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,70204.93,000215,2024-08-05 11:30:10,synthetic-generator,200215,100516
300216,2543.00,2024-09-30 06:43:44,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,2543.00,000216,2024-09-30 06:43:44,synthetic-generator,200216,100517
300217,11136.14,2024-10-04 04:14:10,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,11136.14,000217,2024-10-04 04:14:10,synthetic-generator,200217,100518
300218,24446.51,2024-11-24 18:24:29,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,24446.51,000218,2024-11-25 18:24:29,synthetic-generator,200218,100519
300219,35757.67,2024-12-27 05:10:06,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,35757.67,000219,2024-12-27 05:10:06,synthetic-generator,200219,100520
300220,25375.05,2025-01-24 05:28:06,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,25375.05,000220,2025-01-27 05:28:06,synthetic-generator,200220,100521
300221,19015.38,2025-02-17 07:49:02,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,19015.38,000221,2025-02-20 07:49:02,synthetic-generator,200221,100522
300222,5194.70,2025-03-23 10:14:11,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,PENDING,5194.70,000222,2025-03-26 10:14:11,,200222,100523
300223,41605.94,2025-04-27 08:50:37,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,41605.94,000223,2025-04-28 08:50:37,synthetic-generator,200223,100524
300224,23136.04,2025-05-16 03:51:48,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,23136.04,000224,2025-05-16 03:51:48,synthetic-generator,200224,100525
300225,6857.50,2025-06-25 02:43:22,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,REJECTED,6857.50,000225,2025-06-25 02:43:22,,200225,100526
300226,30025.47,2025-07-06 17:23:49,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2025-07,11,,VERIFIED,30025.47,000226,2025-07-06 17:23:49,synthetic-generator,200226,100527
300227,59979.02,2025-08-30 23:47:03,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,59979.02,000227,2025-09-01 23:47:03,synthetic-generator,200227,100528
300228,4241.35,2025-09-26 02:37:39,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,4241.35,000228,2025-09-27 02:37:39,synthetic-generator,200228,100529
300229,19090.89,2025-10-22 20:52:40,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,19090.89,000229,2025-10-24 20:52:40,synthetic-generator,200229,100530
300230,15140.59,2025-11-27 04:09:13,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,PENDING,15140.59,000230,2025-11-28 04:09:13,,200230,100531
300231,23833.33,2025-12-09 03:20:13,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,23833.33,000231,2025-12-10 03:20:13,synthetic-generator,200231,100532
300232,7587.92,2026-01-16 01:04:29,Synthetic payment record,KBZ_PAY,RENEWAL,2026-01,5,,VERIFIED,7587.92,000232,2026-01-18 01:04:29,synthetic-generator,200232,100533
300233,41929.50,2026-02-01 06:03:45,Synthetic payment record,WAVE_PAY,RENEWAL,2026-02,6,,PENDING,41929.50,000233,2026-02-02 06:03:45,,200233,100534
300234,33849.95,2026-03-17 21:08:37,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,33849.95,000234,2026-03-17 21:08:37,synthetic-generator,200234,100535
300235,8292.60,2026-04-01 13:41:02,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,8292.60,000235,2026-04-02 13:41:02,synthetic-generator,200235,100536
300236,14522.64,2026-05-24 07:30:37,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,14522.64,000236,2026-05-25 07:30:37,synthetic-generator,200236,100537
300237,7925.14,2026-06-07 13:16:12,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,7925.14,000237,2026-06-09 13:16:12,synthetic-generator,200237,100538
300238,23309.18,2026-07-02 07:34:48,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,23309.18,000238,2026-07-05 07:34:48,synthetic-generator,200238,100539
300239,67314.31,2026-08-13 18:40:59,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,67314.31,000239,2026-08-13 18:40:59,synthetic-generator,200239,100540
300240,8152.44,2021-09-15 19:53:43,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,8152.44,000240,2021-09-16 19:53:43,synthetic-generator,200240,100541
300241,4332.30,2021-10-02 02:18:40,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,4332.30,000241,2021-10-05 02:18:40,synthetic-generator,200241,100542
300242,33131.51,2021-11-03 09:14:23,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,33131.51,000242,2021-11-05 09:14:23,synthetic-generator,200242,100543
300243,10875.94,2021-12-04 13:40:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,REJECTED,10875.94,000243,2021-12-04 13:40:07,,200243,100544
300244,14922.08,2022-01-12 15:38:13,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,14922.08,000244,2022-01-13 15:38:13,synthetic-generator,200244,100545
300245,5831.78,2022-02-19 17:38:51,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,5831.78,000245,2022-02-19 17:38:51,synthetic-generator,200245,100546
300246,6604.16,2022-03-26 17:53:42,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,PENDING,6604.16,000246,2022-03-28 17:53:42,,200246,100547
300247,11900.92,2022-04-15 08:57:11,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2022-04,8,,VERIFIED,11900.92,000247,2022-04-15 08:57:11,synthetic-generator,200247,100548
300248,4049.55,2022-05-01 07:51:56,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,PENDING,4049.55,000248,2022-05-03 07:51:56,,200248,100549
300249,14294.58,2022-06-07 22:19:09,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,14294.58,000249,2022-06-08 22:19:09,synthetic-generator,200249,100550
300250,8140.37,2022-07-13 02:27:18,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,REJECTED,8140.37,000250,2022-07-13 02:27:18,,200250,100551
300251,51188.29,2022-08-11 04:48:59,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,51188.29,000251,2022-08-11 04:48:59,synthetic-generator,200251,100552
300252,8993.62,2022-09-28 07:42:05,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,REJECTED,8993.62,000252,2022-09-29 07:42:05,,200252,100553
300253,19350.60,2022-10-18 09:51:28,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,19350.60,000253,2022-10-19 09:51:28,synthetic-generator,200253,100554
300254,9971.59,2022-11-07 15:36:09,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,9971.59,000254,2022-11-07 15:36:09,synthetic-generator,200254,100555
300255,28290.52,2022-12-13 14:39:56,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,PENDING,28290.52,000255,2022-12-15 14:39:56,,200255,100556
300256,17152.82,2023-01-02 01:42:23,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,17152.82,000256,2023-01-05 01:42:23,synthetic-generator,200256,100557
300257,8982.32,2023-02-20 04:47:59,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,PENDING,8982.32,000257,2023-02-23 04:47:59,,200257,100558
300258,9692.02,2023-03-08 00:06:00,Synthetic payment record,AYA_PAY,RENEWAL,2023-03,7,,VERIFIED,9692.02,000258,2023-03-10 00:06:00,synthetic-generator,200258,100559
300259,17442.98,2023-04-11 14:39:00,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,PENDING,17442.98,000259,2023-04-12 14:39:00,,200259,100560
300260,6140.63,2023-05-19 15:40:10,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,6140.63,000260,2023-05-21 15:40:10,synthetic-generator,200260,100561
300261,28111.42,2023-06-03 10:02:53,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,28111.42,000261,2023-06-04 10:02:53,synthetic-generator,200261,100562
300262,43062.02,2023-07-18 01:46:40,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,43062.02,000262,2023-07-21 01:46:40,synthetic-generator,200262,100563
300263,62513.39,2023-08-26 14:32:00,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,62513.39,000263,2023-08-26 14:32:00,synthetic-generator,200263,100564
300264,7201.19,2023-09-20 04:32:43,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,7201.19,000264,2023-09-22 04:32:43,synthetic-generator,200264,100565
300265,12885.23,2023-10-23 16:35:27,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,12885.23,000265,2023-10-25 16:35:27,synthetic-generator,200265,100566
300266,25372.91,2023-11-29 06:38:13,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,25372.91,000266,2023-11-29 06:38:13,synthetic-generator,200266,100567
300267,34176.80,2023-12-31 02:40:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,PENDING,34176.80,000267,2024-01-01 02:40:45,,200267,100568
300268,20337.47,2024-01-27 10:06:04,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,20337.47,000268,2024-01-27 10:06:04,synthetic-generator,200268,100569
300269,18452.83,2024-02-11 10:25:33,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,18452.83,000269,2024-02-14 10:25:33,synthetic-generator,200269,100570
300270,27923.60,2024-03-26 17:39:07,Synthetic payment record,AYA_PAY,RENEWAL,2024-03,7,,VERIFIED,27923.60,000270,2024-03-28 17:39:07,synthetic-generator,200270,100571
300271,8242.27,2024-04-05 05:21:35,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2024-04,8,,VERIFIED,8242.27,000271,2024-04-06 05:21:35,synthetic-generator,200271,100572
